Data;Região;Tipologia;Nº Utentes;ID
2017-10-13;LISBOA E VALE DO TEJO;UC;44;2017-10-13T00:00:00/LISBOA E VALE DO TEJO/UC
2017-10-13;ALGARVE;UMDR;3;2017-10-13T00:00:00/ALGARVE/UMDR
2017-10-13;ALENTEJO;ECCI;2;2017-10-13T00:00:00/ALENTEJO/ECCI
2017-10-13;LISBOA E VALE DO TEJO;UMDR;185;2017-10-13T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-10-13;NORTE;UC;20;2017-10-13T00:00:00/NORTE/UC
2017-10-13;NORTE;UMDR;122;2017-10-13T00:00:00/NORTE/UMDR
2017-10-13;CENTRO;ULDM;154;2017-10-13T00:00:00/CENTRO/ULDM
2017-10-13;NORTE;UCIP1;1;2017-10-13T00:00:00/NORTE/UCIP1
2017-10-13;NORTE;ULDM;164;2017-10-13T00:00:00/NORTE/ULDM
2017-10-13;NORTE;ECCI;60;2017-10-13T00:00:00/NORTE/ECCI
2017-10-13;CENTRO;UMDR;68;2017-10-13T00:00:00/CENTRO/UMDR
2017-10-13;ALGARVE;ULDM;13;2017-10-13T00:00:00/ALGARVE/ULDM
2017-10-13;LISBOA E VALE DO TEJO;ECCI;15;2017-10-13T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-10-13;ALGARVE;UC;4;2017-10-13T00:00:00/ALGARVE/UC
2017-10-13;ALGARVE;ECCI;4;2017-10-13T00:00:00/ALGARVE/ECCI
2017-10-13;CENTRO;UC;48;2017-10-13T00:00:00/CENTRO/UC
2017-10-13;ALENTEJO;UC;17;2017-10-13T00:00:00/ALENTEJO/UC
2017-10-13;ALENTEJO;ULDM;85;2017-10-13T00:00:00/ALENTEJO/ULDM
2017-10-12;LISBOA E VALE DO TEJO;UMDR;179;2017-10-12T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-10-12;NORTE;ECCI;66;2017-10-12T00:00:00/NORTE/ECCI
2017-10-12;ALGARVE;UC;3;2017-10-12T00:00:00/ALGARVE/UC
2017-10-12;LISBOA E VALE DO TEJO;ULDM;335;2017-10-12T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-10-12;NORTE;UMDR;122;2017-10-12T00:00:00/NORTE/UMDR
2017-10-12;ALENTEJO;ECCI;2;2017-10-12T00:00:00/ALENTEJO/ECCI
2017-10-12;CENTRO;UMDR;56;2017-10-12T00:00:00/CENTRO/UMDR
2017-10-12;LISBOA E VALE DO TEJO;UC;34;2017-10-12T00:00:00/LISBOA E VALE DO TEJO/UC
2017-10-12;ALENTEJO;UC;11;2017-10-12T00:00:00/ALENTEJO/UC
2017-10-12;NORTE;UCIP1;1;2017-10-12T00:00:00/NORTE/UCIP1
2017-10-12;ALENTEJO;UMDR;50;2017-10-12T00:00:00/ALENTEJO/UMDR
2017-10-12;ALGARVE;UMDR;3;2017-10-12T00:00:00/ALGARVE/UMDR
2017-10-12;ALENTEJO;ULDM;87;2017-10-12T00:00:00/ALENTEJO/ULDM
2017-10-12;ALGARVE;ECCI;4;2017-10-12T00:00:00/ALGARVE/ECCI
2017-10-12;NORTE;ULDM;159;2017-10-12T00:00:00/NORTE/ULDM
2017-10-12;CENTRO;ECCI;28;2017-10-12T00:00:00/CENTRO/ECCI
2017-10-12;LISBOA E VALE DO TEJO;ECCI;13;2017-10-12T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-10-12;CENTRO;UC;45;2017-10-12T00:00:00/CENTRO/UC
2017-10-12;ALGARVE;ULDM;13;2017-10-12T00:00:00/ALGARVE/ULDM
2017-10-12;NORTE;UC;13;2017-10-12T00:00:00/NORTE/UC
2017-10-12;CENTRO;ULDM;147;2017-10-12T00:00:00/CENTRO/ULDM
2017-10-10;LISBOA E VALE DO TEJO;UC;30;2017-10-10T00:00:00/LISBOA E VALE DO TEJO/UC
2017-10-10;ALENTEJO;UC;9;2017-10-10T00:00:00/ALENTEJO/UC
2017-10-10;ALENTEJO;UMDR;50;2017-10-10T00:00:00/ALENTEJO/UMDR
2017-10-10;LISBOA E VALE DO TEJO;ECCI;12;2017-10-10T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-10-10;CENTRO;ULDM;147;2017-10-10T00:00:00/CENTRO/ULDM
2017-10-10;ALENTEJO;ECCI;3;2017-10-10T00:00:00/ALENTEJO/ECCI
2017-10-10;ALENTEJO;ULDM;85;2017-10-10T00:00:00/ALENTEJO/ULDM
2017-10-10;ALGARVE;UMDR;4;2017-10-10T00:00:00/ALGARVE/UMDR
2017-10-10;ALGARVE;ECCI;4;2017-10-10T00:00:00/ALGARVE/ECCI
2017-10-10;ALGARVE;UC;4;2017-10-10T00:00:00/ALGARVE/UC
2017-10-10;LISBOA E VALE DO TEJO;ULDM;346;2017-10-10T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-10-10;NORTE;UMDR;115;2017-10-10T00:00:00/NORTE/UMDR
2017-10-10;NORTE;ECCI;64;2017-10-10T00:00:00/NORTE/ECCI
2017-10-10;NORTE;UCIP1;1;2017-10-10T00:00:00/NORTE/UCIP1
2017-10-10;LISBOA E VALE DO TEJO;UMDR;192;2017-10-10T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-10-10;CENTRO;UMDR;57;2017-10-10T00:00:00/CENTRO/UMDR
2017-10-10;CENTRO;UC;45;2017-10-10T00:00:00/CENTRO/UC
2017-10-10;NORTE;UC;9;2017-10-10T00:00:00/NORTE/UC
2017-10-10;CENTRO;ECCI;32;2017-10-10T00:00:00/CENTRO/ECCI
2017-10-10;NORTE;ULDM;146;2017-10-10T00:00:00/NORTE/ULDM
2017-10-10;ALGARVE;ULDM;12;2017-10-10T00:00:00/ALGARVE/ULDM
2017-10-09;ALGARVE;UMDR;4;2017-10-09T00:00:00/ALGARVE/UMDR
2017-10-09;ALGARVE;ECCI;6;2017-10-09T00:00:00/ALGARVE/ECCI
2017-10-09;CENTRO;ULDM;144;2017-10-09T00:00:00/CENTRO/ULDM
2017-10-09;CENTRO;UC;45;2017-10-09T00:00:00/CENTRO/UC
2017-10-09;NORTE;UMDR;115;2017-10-09T00:00:00/NORTE/UMDR
2017-10-09;LISBOA E VALE DO TEJO;UC;29;2017-10-09T00:00:00/LISBOA E VALE DO TEJO/UC
2017-10-09;LISBOA E VALE DO TEJO;ECCI;18;2017-10-09T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-10-09;NORTE;ULDM;145;2017-10-09T00:00:00/NORTE/ULDM
2017-10-09;LISBOA E VALE DO TEJO;ULDM;347;2017-10-09T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-10-09;NORTE;UC;11;2017-10-09T00:00:00/NORTE/UC
2017-10-09;CENTRO;UMDR;57;2017-10-09T00:00:00/CENTRO/UMDR
2017-10-09;CENTRO;ECCI;33;2017-10-09T00:00:00/CENTRO/ECCI
2017-10-09;ALENTEJO;ULDM;85;2017-10-09T00:00:00/ALENTEJO/ULDM
2017-10-09;NORTE;ECCI;72;2017-10-09T00:00:00/NORTE/ECCI
2017-10-09;ALGARVE;UC;4;2017-10-09T00:00:00/ALGARVE/UC
2017-10-09;ALENTEJO;UC;9;2017-10-09T00:00:00/ALENTEJO/UC
2017-10-09;ALENTEJO;UMDR;50;2017-10-09T00:00:00/ALENTEJO/UMDR
2017-10-09;ALENTEJO;ECCI;3;2017-10-09T00:00:00/ALENTEJO/ECCI
2017-10-09;LISBOA E VALE DO TEJO;UMDR;190;2017-10-09T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-10-09;NORTE;UCIP1;1;2017-10-09T00:00:00/NORTE/UCIP1
2017-10-09;ALGARVE;ULDM;12;2017-10-09T00:00:00/ALGARVE/ULDM
2017-01-09;ALGARVE;UC;9;2017-01-09T00:00:00/ALGARVE/UC
2017-01-09;ALENTEJO;ULDM;67;2017-01-09T00:00:00/ALENTEJO/ULDM
2017-01-09;NORTE;ECCI;47;2017-01-09T00:00:00/NORTE/ECCI
2017-01-09;CENTRO;ULDM;121;2017-01-09T00:00:00/CENTRO/ULDM
2017-01-09;CENTRO;UMDR;58;2017-01-09T00:00:00/CENTRO/UMDR
2017-01-09;ALENTEJO;UC;40;2017-01-09T00:00:00/ALENTEJO/UC
2017-01-09;LISBOA E VALE DO TEJO;ECCI;11;2017-01-09T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-09;LISBOA E VALE DO TEJO;EDSCP;1;2017-01-09T00:00:00/LISBOA E VALE DO TEJO/EDSCP
2017-01-09;NORTE;ULDM;81;2017-01-09T00:00:00/NORTE/ULDM
2017-01-09;ALGARVE;ECCI;8;2017-01-09T00:00:00/ALGARVE/ECCI
2017-01-09;LISBOA E VALE DO TEJO;UC;67;2017-01-09T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-09;LISBOA E VALE DO TEJO;UMDR;37;2017-01-09T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-09;ALGARVE;UMDR;6;2017-01-09T00:00:00/ALGARVE/UMDR
2017-01-09;ALENTEJO;UMDR;42;2017-01-09T00:00:00/ALENTEJO/UMDR
2017-01-09;ALGARVE;ULDM;12;2017-01-09T00:00:00/ALGARVE/ULDM
2017-01-09;NORTE;UC;57;2017-01-09T00:00:00/NORTE/UC
2017-01-09;ALENTEJO;ECCI;10;2017-01-09T00:00:00/ALENTEJO/ECCI
2017-01-09;LISBOA E VALE DO TEJO;ULDM;430;2017-01-09T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-09;CENTRO;ECCI;15;2017-01-09T00:00:00/CENTRO/ECCI
2017-01-09;NORTE;UMDR;76;2017-01-09T00:00:00/NORTE/UMDR
2017-01-09;CENTRO;UC;48;2017-01-09T00:00:00/CENTRO/UC
2017-01-08;NORTE;UC;53;2017-01-08T00:00:00/NORTE/UC
2017-01-08;ALGARVE;ECCI;5;2017-01-08T00:00:00/ALGARVE/ECCI
2017-01-08;LISBOA E VALE DO TEJO;EDSCP;1;2017-01-08T00:00:00/LISBOA E VALE DO TEJO/EDSCP
2017-01-08;ALGARVE;UMDR;6;2017-01-08T00:00:00/ALGARVE/UMDR
2017-01-08;LISBOA E VALE DO TEJO;ECCI;14;2017-01-08T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-08;CENTRO;ULDM;132;2017-01-08T00:00:00/CENTRO/ULDM
2017-01-08;ALGARVE;ULDM;14;2017-01-08T00:00:00/ALGARVE/ULDM
2017-01-08;ALENTEJO;ECCI;6;2017-01-08T00:00:00/ALENTEJO/ECCI
2017-01-08;ALENTEJO;ULDM;68;2017-01-08T00:00:00/ALENTEJO/ULDM
2017-01-08;NORTE;ECCI;56;2017-01-08T00:00:00/NORTE/ECCI
2017-01-08;CENTRO;UC;53;2017-01-08T00:00:00/CENTRO/UC
2017-01-08;NORTE;ULDM;82;2017-01-08T00:00:00/NORTE/ULDM
2017-01-08;CENTRO;ECCI;20;2017-01-08T00:00:00/CENTRO/ECCI
2017-01-08;ALGARVE;UC;10;2017-01-08T00:00:00/ALGARVE/UC
2017-01-08;NORTE;UMDR;79;2017-01-08T00:00:00/NORTE/UMDR
2017-01-08;ALENTEJO;UC;39;2017-01-08T00:00:00/ALENTEJO/UC
2017-01-08;LISBOA E VALE DO TEJO;UC;60;2017-01-08T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-08;LISBOA E VALE DO TEJO;ULDM;430;2017-01-08T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-08;LISBOA E VALE DO TEJO;UMDR;52;2017-01-08T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-08;CENTRO;UMDR;61;2017-01-08T00:00:00/CENTRO/UMDR
2017-01-08;ALENTEJO;UMDR;42;2017-01-08T00:00:00/ALENTEJO/UMDR
2017-01-07;CENTRO;UMDR;61;2017-01-07T00:00:00/CENTRO/UMDR
2017-01-07;CENTRO;UC;53;2017-01-07T00:00:00/CENTRO/UC
2017-01-07;ALENTEJO;UMDR;42;2017-01-07T00:00:00/ALENTEJO/UMDR
2017-01-07;ALENTEJO;UC;39;2017-01-07T00:00:00/ALENTEJO/UC
2017-01-07;NORTE;UMDR;79;2017-01-07T00:00:00/NORTE/UMDR
2017-01-07;LISBOA E VALE DO TEJO;UC;60;2017-01-07T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-07;ALENTEJO;ECCI;6;2017-01-07T00:00:00/ALENTEJO/ECCI
2017-01-07;ALGARVE;UMDR;6;2017-01-07T00:00:00/ALGARVE/UMDR
2017-01-07;ALGARVE;ECCI;5;2017-01-07T00:00:00/ALGARVE/ECCI
2017-01-07;NORTE;ECCI;56;2017-01-07T00:00:00/NORTE/ECCI
2017-01-07;LISBOA E VALE DO TEJO;ECCI;14;2017-01-07T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-07;ALGARVE;UC;10;2017-01-07T00:00:00/ALGARVE/UC
2017-01-07;NORTE;ULDM;82;2017-01-07T00:00:00/NORTE/ULDM
2017-01-07;LISBOA E VALE DO TEJO;EDSCP;1;2017-01-07T00:00:00/LISBOA E VALE DO TEJO/EDSCP
2017-01-07;LISBOA E VALE DO TEJO;ULDM;430;2017-01-07T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-07;ALENTEJO;ULDM;68;2017-01-07T00:00:00/ALENTEJO/ULDM
2017-01-07;CENTRO;ECCI;20;2017-01-07T00:00:00/CENTRO/ECCI
2017-01-07;NORTE;UC;53;2017-01-07T00:00:00/NORTE/UC
2017-01-07;LISBOA E VALE DO TEJO;UMDR;52;2017-01-07T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-07;CENTRO;ULDM;132;2017-01-07T00:00:00/CENTRO/ULDM
2017-01-07;ALGARVE;ULDM;14;2017-01-07T00:00:00/ALGARVE/ULDM
2017-01-06;ALENTEJO;ECCI;6;2017-01-06T00:00:00/ALENTEJO/ECCI
2017-01-06;NORTE;ECCI;56;2017-01-06T00:00:00/NORTE/ECCI
2017-01-06;ALGARVE;UC;11;2017-01-06T00:00:00/ALGARVE/UC
2017-01-06;ALGARVE;ULDM;16;2017-01-06T00:00:00/ALGARVE/ULDM
2017-01-06;LISBOA E VALE DO TEJO;EDSCP;1;2017-01-06T00:00:00/LISBOA E VALE DO TEJO/EDSCP
2017-01-06;CENTRO;UMDR;60;2017-01-06T00:00:00/CENTRO/UMDR
2017-01-06;CENTRO;ECCI;20;2017-01-06T00:00:00/CENTRO/ECCI
2017-01-06;NORTE;ULDM;80;2017-01-06T00:00:00/NORTE/ULDM
2017-01-06;ALENTEJO;UC;39;2017-01-06T00:00:00/ALENTEJO/UC
2017-01-06;CENTRO;ULDM;131;2017-01-06T00:00:00/CENTRO/ULDM
2017-01-06;LISBOA E VALE DO TEJO;UMDR;52;2017-01-06T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-06;NORTE;UC;57;2017-01-06T00:00:00/NORTE/UC
2017-01-06;ALGARVE;ECCI;9;2017-01-06T00:00:00/ALGARVE/ECCI
2017-01-06;ALENTEJO;UMDR;42;2017-01-06T00:00:00/ALENTEJO/UMDR
2017-01-06;ALENTEJO;ULDM;68;2017-01-06T00:00:00/ALENTEJO/ULDM
2017-01-06;LISBOA E VALE DO TEJO;UC;60;2017-01-06T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-06;LISBOA E VALE DO TEJO;ULDM;428;2017-01-06T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-06;CENTRO;UC;53;2017-01-06T00:00:00/CENTRO/UC
2017-01-06;NORTE;UMDR;74;2017-01-06T00:00:00/NORTE/UMDR
2017-01-06;ALGARVE;UMDR;8;2017-01-06T00:00:00/ALGARVE/UMDR
2017-01-06;LISBOA E VALE DO TEJO;ECCI;8;2017-01-06T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-05;NORTE;UC;55;2017-01-05T00:00:00/NORTE/UC
2017-01-05;LISBOA E VALE DO TEJO;ECCI;12;2017-01-05T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-05;NORTE;UMDR;65;2017-01-05T00:00:00/NORTE/UMDR
2017-01-05;LISBOA E VALE DO TEJO;ULDM;433;2017-01-05T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-05;ALENTEJO;ECCI;6;2017-01-05T00:00:00/ALENTEJO/ECCI
2017-01-05;ALGARVE;ECCI;6;2017-01-05T00:00:00/ALGARVE/ECCI
2017-01-05;ALENTEJO;ULDM;70;2017-01-05T00:00:00/ALENTEJO/ULDM
2017-01-05;ALGARVE;ULDM;17;2017-01-05T00:00:00/ALGARVE/ULDM
2017-01-05;ALGARVE;UMDR;6;2017-01-05T00:00:00/ALGARVE/UMDR
2017-01-05;NORTE;ECCI;50;2017-01-05T00:00:00/NORTE/ECCI
2017-01-05;ALENTEJO;UMDR;47;2017-01-05T00:00:00/ALENTEJO/UMDR
2017-01-05;ALGARVE;UC;9;2017-01-05T00:00:00/ALGARVE/UC
2017-01-05;LISBOA E VALE DO TEJO;UMDR;49;2017-01-05T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-05;CENTRO;UMDR;65;2017-01-05T00:00:00/CENTRO/UMDR
2017-01-05;ALENTEJO;UC;38;2017-01-05T00:00:00/ALENTEJO/UC
2017-01-05;NORTE;ULDM;78;2017-01-05T00:00:00/NORTE/ULDM
2017-01-05;CENTRO;ECCI;21;2017-01-05T00:00:00/CENTRO/ECCI
2017-01-05;CENTRO;UC;54;2017-01-05T00:00:00/CENTRO/UC
2017-01-05;CENTRO;ULDM;137;2017-01-05T00:00:00/CENTRO/ULDM
2017-01-05;LISBOA E VALE DO TEJO;UC;62;2017-01-05T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-04;CENTRO;ULDM;140;2017-01-04T00:00:00/CENTRO/ULDM
2017-01-04;ALGARVE;UC;8;2017-01-04T00:00:00/ALGARVE/UC
2017-01-04;ALENTEJO;UC;34;2017-01-04T00:00:00/ALENTEJO/UC
2017-01-04;NORTE;ULDM;75;2017-01-04T00:00:00/NORTE/ULDM
2017-01-04;LISBOA E VALE DO TEJO;ECCI;13;2017-01-04T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-04;LISBOA E VALE DO TEJO;ULDM;434;2017-01-04T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-04;LISBOA E VALE DO TEJO;UMDR;61;2017-01-04T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-04;CENTRO;ECCI;23;2017-01-04T00:00:00/CENTRO/ECCI
2017-01-04;ALGARVE;ULDM;17;2017-01-04T00:00:00/ALGARVE/ULDM
2017-01-04;LISBOA E VALE DO TEJO;UC;59;2017-01-04T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-04;NORTE;UC;52;2017-01-04T00:00:00/NORTE/UC
2017-01-04;NORTE;UMDR;58;2017-01-04T00:00:00/NORTE/UMDR
2017-01-04;ALENTEJO;ULDM;76;2017-01-04T00:00:00/ALENTEJO/ULDM
2017-01-04;CENTRO;UMDR;57;2017-01-04T00:00:00/CENTRO/UMDR
2017-01-04;ALENTEJO;ECCI;7;2017-01-04T00:00:00/ALENTEJO/ECCI
2017-01-04;CENTRO;UC;60;2017-01-04T00:00:00/CENTRO/UC
2017-01-04;ALENTEJO;UMDR;51;2017-01-04T00:00:00/ALENTEJO/UMDR
2017-01-04;ALGARVE;ECCI;5;2017-01-04T00:00:00/ALGARVE/ECCI
2017-01-04;NORTE;ECCI;48;2017-01-04T00:00:00/NORTE/ECCI
2017-01-04;ALGARVE;UMDR;6;2017-01-04T00:00:00/ALGARVE/UMDR
2017-01-03;NORTE;ECCI;49;2017-01-03T00:00:00/NORTE/ECCI
2017-01-03;ALENTEJO;ULDM;78;2017-01-03T00:00:00/ALENTEJO/ULDM
2017-01-03;LISBOA E VALE DO TEJO;UMDR;47;2017-01-03T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-03;CENTRO;ECCI;23;2017-01-03T00:00:00/CENTRO/ECCI
2017-01-03;CENTRO;ULDM;149;2017-01-03T00:00:00/CENTRO/ULDM
2017-01-03;NORTE;UC;47;2017-01-03T00:00:00/NORTE/UC
2017-01-03;ALENTEJO;ECCI;8;2017-01-03T00:00:00/ALENTEJO/ECCI
2017-01-03;LISBOA E VALE DO TEJO;ULDM;436;2017-01-03T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-03;NORTE;ULDM;72;2017-01-03T00:00:00/NORTE/ULDM
2017-01-03;CENTRO;UMDR;47;2017-01-03T00:00:00/CENTRO/UMDR
2017-01-03;ALGARVE;UMDR;6;2017-01-03T00:00:00/ALGARVE/UMDR
2017-01-03;CENTRO;UC;64;2017-01-03T00:00:00/CENTRO/UC
2017-01-03;ALGARVE;ECCI;5;2017-01-03T00:00:00/ALGARVE/ECCI
2017-01-03;NORTE;UMDR;56;2017-01-03T00:00:00/NORTE/UMDR
2017-01-03;LISBOA E VALE DO TEJO;ECCI;7;2017-01-03T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-03;ALENTEJO;UMDR;48;2017-01-03T00:00:00/ALENTEJO/UMDR
2017-01-03;LISBOA E VALE DO TEJO;UC;60;2017-01-03T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-03;ALGARVE;UC;9;2017-01-03T00:00:00/ALGARVE/UC
2017-01-03;ALENTEJO;UC;26;2017-01-03T00:00:00/ALENTEJO/UC
2017-01-03;ALGARVE;ULDM;17;2017-01-03T00:00:00/ALGARVE/ULDM
2017-01-02;ALENTEJO;UMDR;48;2017-01-02T00:00:00/ALENTEJO/UMDR
2017-01-02;LISBOA E VALE DO TEJO;ECCI;8;2017-01-02T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-02;ALENTEJO;ULDM;80;2017-01-02T00:00:00/ALENTEJO/ULDM
2017-01-02;LISBOA E VALE DO TEJO;UMDR;52;2017-01-02T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-02;ALGARVE;UMDR;8;2017-01-02T00:00:00/ALGARVE/UMDR
2017-01-02;LISBOA E VALE DO TEJO;ULDM;441;2017-01-02T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-02;ALGARVE;ECCI;12;2017-01-02T00:00:00/ALGARVE/ECCI
2017-01-02;CENTRO;UMDR;50;2017-01-02T00:00:00/CENTRO/UMDR
2017-01-02;NORTE;UC;35;2017-01-02T00:00:00/NORTE/UC
2017-01-02;CENTRO;ULDM;148;2017-01-02T00:00:00/CENTRO/ULDM
2017-01-02;NORTE;ECCI;53;2017-01-02T00:00:00/NORTE/ECCI
2017-01-02;NORTE;ULDM;72;2017-01-02T00:00:00/NORTE/ULDM
2017-01-02;ALGARVE;UC;11;2017-01-02T00:00:00/ALGARVE/UC
2017-01-02;NORTE;UMDR;50;2017-01-02T00:00:00/NORTE/UMDR
2017-01-02;ALGARVE;ULDM;17;2017-01-02T00:00:00/ALGARVE/ULDM
2017-01-02;CENTRO;UC;67;2017-01-02T00:00:00/CENTRO/UC
2017-01-02;CENTRO;ECCI;24;2017-01-02T00:00:00/CENTRO/ECCI
2017-01-02;ALENTEJO;ECCI;6;2017-01-02T00:00:00/ALENTEJO/ECCI
2017-01-02;ALENTEJO;UC;25;2017-01-02T00:00:00/ALENTEJO/UC
2017-01-02;LISBOA E VALE DO TEJO;UC;66;2017-01-02T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-01;ALENTEJO;UMDR;51;2017-01-01T00:00:00/ALENTEJO/UMDR
2017-01-01;ALENTEJO;UC;27;2017-01-01T00:00:00/ALENTEJO/UC
2017-01-01;LISBOA E VALE DO TEJO;UMDR;57;2017-01-01T00:00:00/LISBOA E VALE DO TEJO/UMDR
2017-01-01;LISBOA E VALE DO TEJO;ULDM;448;2017-01-01T00:00:00/LISBOA E VALE DO TEJO/ULDM
2017-01-01;ALENTEJO;ULDM;78;2017-01-01T00:00:00/ALENTEJO/ULDM
2017-01-01;CENTRO;ECCI;23;2017-01-01T00:00:00/CENTRO/ECCI
2017-01-01;CENTRO;ULDM;155;2017-01-01T00:00:00/CENTRO/ULDM
2017-01-01;LISBOA E VALE DO TEJO;ECCI;10;2017-01-01T00:00:00/LISBOA E VALE DO TEJO/ECCI
2017-01-01;ALENTEJO;ECCI;7;2017-01-01T00:00:00/ALENTEJO/ECCI
2017-01-01;NORTE;UC;34;2017-01-01T00:00:00/NORTE/UC
2017-01-01;ALGARVE;UMDR;9;2017-01-01T00:00:00/ALGARVE/UMDR
2017-01-01;ALGARVE;ULDM;17;2017-01-01T00:00:00/ALGARVE/ULDM
2017-01-01;CENTRO;UMDR;56;2017-01-01T00:00:00/CENTRO/UMDR
2017-01-01;NORTE;ECCI;55;2017-01-01T00:00:00/NORTE/ECCI
2017-01-01;ALGARVE;ECCI;9;2017-01-01T00:00:00/ALGARVE/ECCI
2017-01-01;LISBOA E VALE DO TEJO;UC;66;2017-01-01T00:00:00/LISBOA E VALE DO TEJO/UC
2017-01-01;NORTE;UMDR;49;2017-01-01T00:00:00/NORTE/UMDR
2017-01-01;NORTE;ULDM;87;2017-01-01T00:00:00/NORTE/ULDM
2017-01-01;ALGARVE;UC;7;2017-01-01T00:00:00/ALGARVE/UC
2017-01-01;CENTRO;UC;77;2017-01-01T00:00:00/CENTRO/UC
2016-12-31;LISBOA E VALE DO TEJO;ULDM;448;2016-12-31T00:00:00/LISBOA E VALE DO TEJO/ULDM
2016-12-31;LISBOA E VALE DO TEJO;UC;66;2016-12-31T00:00:00/LISBOA E VALE DO TEJO/UC
2016-12-31;CENTRO;ECCI;23;2016-12-31T00:00:00/CENTRO/ECCI
2016-12-31;ALGARVE;ULDM;17;2016-12-31T00:00:00/ALGARVE/ULDM
2016-12-31;ALENTEJO;ECCI;7;2016-12-31T00:00:00/ALENTEJO/ECCI
2016-12-31;CENTRO;ULDM;155;2016-12-31T00:00:00/CENTRO/ULDM
2016-12-31;CENTRO;UMDR;56;2016-12-31T00:00:00/CENTRO/UMDR
2016-12-31;ALENTEJO;UC;27;2016-12-31T00:00:00/ALENTEJO/UC
2016-12-31;NORTE;ULDM;87;2016-12-31T00:00:00/NORTE/ULDM
2016-12-31;ALGARVE;ECCI;9;2016-12-31T00:00:00/ALGARVE/ECCI
2016-12-31;ALENTEJO;ULDM;78;2016-12-31T00:00:00/ALENTEJO/ULDM
2016-12-31;CENTRO;UC;77;2016-12-31T00:00:00/CENTRO/UC
2016-12-31;LISBOA E VALE DO TEJO;ECCI;10;2016-12-31T00:00:00/LISBOA E VALE DO TEJO/ECCI
2016-12-31;NORTE;UMDR;49;2016-12-31T00:00:00/NORTE/UMDR
2016-12-31;NORTE;UC;34;2016-12-31T00:00:00/NORTE/UC
2016-12-31;ALENTEJO;UMDR;51;2016-12-31T00:00:00/ALENTEJO/UMDR
2016-12-31;ALGARVE;UC;7;2016-12-31T00:00:00/ALGARVE/UC
2016-12-31;ALGARVE;UMDR;9;2016-12-31T00:00:00/ALGARVE/UMDR
2016-12-31;NORTE;ECCI;55;2016-12-31T00:00:00/NORTE/ECCI
2016-12-31;LISBOA E VALE DO TEJO;UMDR;57;2016-12-31T00:00:00/LISBOA E VALE DO TEJO/UMDR
2016-12-30;NORTE;ECCI;54;2016-12-30T00:00:00/NORTE/ECCI
2016-12-30;NORTE;UC;34;2016-12-30T00:00:00/NORTE/UC
2016-12-30;ALENTEJO;ULDM;80;2016-12-30T00:00:00/ALENTEJO/ULDM
2016-12-30;ALGARVE;UMDR;9;2016-12-30T00:00:00/ALGARVE/UMDR
2016-12-30;LISBOA E VALE DO TEJO;ECCI;10;2016-12-30T00:00:00/LISBOA E VALE DO TEJO/ECCI
2016-12-30;LISBOA E VALE DO TEJO;UMDR;55;2016-12-30T00:00:00/LISBOA E VALE DO TEJO/UMDR
